filepath,label,label_idx,samplerate,frames,duration_s
data/Emotions\Angry\1047_IWL_ANG_XX.wav,Angry,0,16000,39506,2.469125
data/Emotions\Angry\1047_IWW_ANG_XX.wav,Angry,0,16000,33634,2.102125
data/Emotions\Angry\1047_MTI_ANG_XX.wav,Angry,0,16000,40040,2.5025
data/Emotions\Angry\1047_TAI_ANG_XX.wav,Angry,0,16000,42709,2.6693125
data/Emotions\Angry\1047_TIE_ANG_XX.wav,Angry,0,16000,42175,2.6359375
data/Emotions\Angry\1047_TSI_ANG_XX.wav,Angry,0,16000,36409,2.2755625
data/Emotions\Angry\1047_WSI_ANG_XX.wav,Angry,0,16000,42175,2.6359375
data/Emotions\Angry\1048_DFA_ANG_XX.wav,Angry,0,16000,40040,2.5025
data/Emotions\Angry\1048_IEO_ANG_HI.wav,Angry,0,16000,37371,2.3356875
data/Emotions\Angry\1048_IEO_ANG_LO.wav,Angry,0,16000,34167,2.1354375
data/Emotions\Angry\1048_IEO_ANG_MD.wav,Angry,0,16000,41108,2.56925
data/Emotions\Angry\1048_IOM_ANG_XX.wav,Angry,0,16000,35235,2.2021875
data/Emotions\Angry\1048_ITH_ANG_XX.wav,Angry,0,16000,44845,2.8028125
data/Emotions\Angry\1048_ITS_ANG_XX.wav,Angry,0,16000,38972,2.43575
data/Emotions\Angry\1048_IWL_ANG_XX.wav,Angry,0,16000,37371,2.3356875
data/Emotions\Angry\1048_IWW_ANG_XX.wav,Angry,0,16000,32566,2.035375
data/Emotions\Angry\1048_MTI_ANG_XX.wav,Angry,0,16000,43243,2.7026875
data/Emotions\Angry\1048_TAI_ANG_XX.wav,Angry,0,16000,48582,3.036375
data/Emotions\Angry\1048_TIE_ANG_XX.wav,Angry,0,16000,49650,3.103125
data/Emotions\Angry\1048_TSI_ANG_XX.wav,Angry,0,16000,33100,2.06875
data/Emotions\Angry\1048_WSI_ANG_XX.wav,Angry,0,16000,54988,3.43675
data/Emotions\Angry\1049_DFA_ANG_XX.wav,Angry,0,16000,48048,3.003
data/Emotions\Angry\1049_IEO_ANG_HI.wav,Angry,0,16000,38972,2.43575
data/Emotions\Angry\1049_IEO_ANG_LO.wav,Angry,0,16000,34167,2.1354375
data/Emotions\Angry\1049_IEO_ANG_MD.wav,Angry,0,16000,34167,2.1354375
data/Emotions\Angry\1049_IOM_ANG_XX.wav,Angry,0,16000,34167,2.1354375
data/Emotions\Angry\1049_ITH_ANG_XX.wav,Angry,0,16000,44845,2.8028125
data/Emotions\Angry\1049_ITS_ANG_XX.wav,Angry,0,16000,36523,2.2826875
data/Emotions\Angry\1049_IWL_ANG_XX.wav,Angry,0,16000,54454,3.403375
data/Emotions\Angry\1049_IWW_ANG_XX.wav,Angry,0,16000,36303,2.2689375
data/Emotions\Angry\1049_MTI_ANG_XX.wav,Angry,0,16000,49650,3.103125
data/Emotions\Angry\1049_TAI_ANG_XX.wav,Angry,0,16000,42175,2.6359375
data/Emotions\Angry\1049_TIE_ANG_XX.wav,Angry,0,16000,42709,2.6693125
data/Emotions\Angry\1049_TSI_ANG_XX.wav,Angry,0,16000,31498,1.968625
data/Emotions\Angry\1049_WSI_ANG_XX.wav,Angry,0,16000,35769,2.2355625
data/Emotions\Angry\1050_DFA_ANG_XX.wav,Angry,0,16000,40040,2.5025
data/Emotions\Angry\1050_IEO_ANG_HI.wav,Angry,0,16000,37904,2.369
data/Emotions\Angry\1050_IEO_ANG_LO.wav,Angry,0,16000,25626,1.601625
data/Emotions\Angry\1050_IEO_ANG_MD.wav,Angry,0,16000,28829,1.8018125
data/Emotions\Angry\1050_IOM_ANG_XX.wav,Angry,0,16000,47514,2.969625
data/Emotions\Angry\1050_ITH_ANG_XX.wav,Angry,0,16000,44845,2.8028125
data/Emotions\Angry\1050_ITS_ANG_XX.wav,Angry,0,16000,45913,2.8695625
data/Emotions\Angry\1050_IWL_ANG_XX.wav,Angry,0,16000,44311,2.7694375
data/Emotions\Angry\1050_IWW_ANG_XX.wav,Angry,0,16000,37905,2.3690625
data/Emotions\Angry\1050_MTI_ANG_XX.wav,Angry,0,16000,46446,2.902875
data/Emotions\Angry\1050_TAI_ANG_XX.wav,Angry,0,16000,41108,2.56925
data/Emotions\Angry\1050_TIE_ANG_XX.wav,Angry,0,16000,40574,2.535875
data/Emotions\Angry\1050_TSI_ANG_XX.wav,Angry,0,16000,34167,2.1354375
data/Emotions\Angry\1050_WSI_ANG_XX.wav,Angry,0,16000,41642,2.602625
data/Emotions\Angry\1051_DFA_ANG_XX.wav,Angry,0,16000,29896,1.8685
data/Emotions\Angry\1051_IEO_ANG_HI.wav,Angry,0,16000,28295,1.7684375
data/Emotions\Angry\1051_IEO_ANG_LO.wav,Angry,0,16000,27761,1.7350625
data/Emotions\Angry\1051_IEO_ANG_MD.wav,Angry,0,16000,28829,1.8018125
data/Emotions\Angry\1051_IOM_ANG_XX.wav,Angry,0,16000,38438,2.402375
data/Emotions\Angry\1051_ITH_ANG_XX.wav,Angry,0,16000,43243,2.7026875
data/Emotions\Angry\1051_ITS_ANG_XX.wav,Angry,0,16000,42709,2.6693125
data/Emotions\Angry\1051_IWL_ANG_XX.wav,Angry,0,16000,44311,2.7694375
data/Emotions\Angry\1051_IWW_ANG_XX.wav,Angry,0,16000,40040,2.5025
data/Emotions\Angry\1051_MTI_ANG_XX.wav,Angry,0,16000,44311,2.7694375
data/Emotions\Angry\1051_TAI_ANG_XX.wav,Angry,0,16000,43777,2.7360625
data/Emotions\Angry\1051_TIE_ANG_XX.wav,Angry,0,16000,46446,2.902875
data/Emotions\Angry\1051_TSI_ANG_XX.wav,Angry,0,16000,37904,2.369
data/Emotions\Angry\1051_WSI_ANG_XX.wav,Angry,0,16000,48048,3.003
data/Emotions\Angry\1052_DFA_ANG_XX.wav,Angry,0,16000,36409,2.2755625
data/Emotions\Angry\1052_IEO_ANG_HI.wav,Angry,0,16000,50183,3.1364375
data/Emotions\Angry\1052_IEO_ANG_LO.wav,Angry,0,16000,36303,2.2689375
data/Emotions\Angry\1052_IEO_ANG_MD.wav,Angry,0,16000,48582,3.036375
data/Emotions\Angry\1052_IOM_ANG_XX.wav,Angry,0,16000,35235,2.2021875
data/Emotions\Angry\1052_ITH_ANG_XX.wav,Angry,0,16000,42709,2.6693125
data/Emotions\Angry\1052_ITS_ANG_XX.wav,Angry,0,16000,43777,2.7360625
data/Emotions\Angry\1052_IWL_ANG_XX.wav,Angry,0,16000,51251,3.2031875
data/Emotions\Angry\1052_IWW_ANG_XX.wav,Angry,0,16000,27761,1.7350625
data/Emotions\Angry\1052_MTI_ANG_XX.wav,Angry,0,16000,40574,2.535875
data/Emotions\Angry\1052_TAI_ANG_XX.wav,Angry,0,16000,45379,2.8361875
data/Emotions\Angry\1052_TIE_ANG_XX.wav,Angry,0,16000,50183,3.1364375
data/Emotions\Angry\1052_TSI_ANG_XX.wav,Angry,0,16000,30430,1.901875
data/Emotions\Angry\1052_WSI_ANG_XX.wav,Angry,0,16000,36837,2.3023125
data/Emotions\Angry\1053_DFA_ANG_XX.wav,Angry,0,16000,27761,1.7350625
data/Emotions\Angry\1053_IEO_ANG_HI.wav,Angry,0,16000,42709,2.6693125
data/Emotions\Angry\1053_IEO_ANG_LO.wav,Angry,0,16000,29363,1.8351875
data/Emotions\Angry\1053_IEO_ANG_MD.wav,Angry,0,16000,33100,2.06875
data/Emotions\Angry\1053_IOM_ANG_XX.wav,Angry,0,16000,35235,2.2021875
data/Emotions\Angry\1053_ITH_ANG_XX.wav,Angry,0,16000,35235,2.2021875
data/Emotions\Angry\1053_ITS_ANG_XX.wav,Angry,0,16000,33634,2.102125
data/Emotions\Angry\1053_IWL_ANG_XX.wav,Angry,0,16000,33100,2.06875
data/Emotions\Angry\1053_IWW_ANG_XX.wav,Angry,0,16000,29363,1.8351875
data/Emotions\Angry\1053_MTI_ANG_XX.wav,Angry,0,16000,38972,2.43575
data/Emotions\Angry\1053_TAI_ANG_XX.wav,Angry,0,16000,32566,2.035375
data/Emotions\Angry\1053_TIE_ANG_XX.wav,Angry,0,16000,48582,3.036375
data/Emotions\Angry\1053_TSI_ANG_XX.wav,Angry,0,16000,36303,2.2689375
data/Emotions\Angry\1053_WSI_ANG_XX.wav,Angry,0,16000,33634,2.102125
data/Emotions\Angry\1054_DFA_ANG_XX.wav,Angry,0,16000,29897,1.8685625
data/Emotions\Angry\1054_IEO_ANG_HI.wav,Angry,0,16000,33634,2.102125
data/Emotions\Angry\1054_IEO_ANG_LO.wav,Angry,0,16000,35235,2.2021875
data/Emotions\Angry\1054_IEO_ANG_MD.wav,Angry,0,16000,30430,1.901875
data/Emotions\Angry\1054_IOM_ANG_XX.wav,Angry,0,16000,26693,1.6683125
data/Emotions\Angry\1054_ITH_ANG_XX.wav,Angry,0,16000,32566,2.035375
data/Emotions\Angry\1054_ITS_ANG_XX.wav,Angry,0,16000,30964,1.93525
data/Emotions\Angry\1054_IWL_ANG_XX.wav,Angry,0,16000,30430,1.901875
data/Emotions\Angry\1054_IWW_ANG_XX.wav,Angry,0,16000,28829,1.8018125
data/Emotions\Angry\1054_MTI_ANG_XX.wav,Angry,0,16000,36303,2.2689375
data/Emotions\Angry\1054_TAI_ANG_XX.wav,Angry,0,16000,29897,1.8685625
data/Emotions\Angry\1054_TIE_ANG_XX.wav,Angry,0,16000,39506,2.469125
data/Emotions\Angry\1054_TSI_ANG_XX.wav,Angry,0,16000,29363,1.8351875
data/Emotions\Angry\1054_WSI_ANG_XX.wav,Angry,0,16000,37371,2.3356875
data/Emotions\Angry\1055_DFA_ANG_XX.wav,Angry,0,16000,36523,2.2826875
data/Emotions\Angry\1055_IEO_ANG_HI.wav,Angry,0,16000,40040,2.5025
data/Emotions\Angry\1055_IEO_ANG_LO.wav,Angry,0,16000,32032,2.002
data/Emotions\Angry\1055_IEO_ANG_MD.wav,Angry,0,16000,30430,1.901875
data/Emotions\Angry\1055_IOM_ANG_XX.wav,Angry,0,16000,44845,2.8028125
data/Emotions\Angry\1055_ITH_ANG_XX.wav,Angry,0,16000,50183,3.1364375
data/Emotions\Angry\1055_ITS_ANG_XX.wav,Angry,0,16000,49650,3.103125
data/Emotions\Angry\1055_IWL_ANG_XX.wav,Angry,0,16000,48048,3.003
data/Emotions\Angry\1055_IWW_ANG_XX.wav,Angry,0,16000,40574,2.535875
data/Emotions\Angry\1055_MTI_ANG_XX.wav,Angry,0,16000,41642,2.602625
data/Emotions\Angry\1055_TAI_ANG_XX.wav,Angry,0,16000,41642,2.602625
data/Emotions\Angry\1055_TIE_ANG_XX.wav,Angry,0,16000,48048,3.003
data/Emotions\Angry\1055_TSI_ANG_XX.wav,Angry,0,16000,35235,2.2021875
data/Emotions\Angry\1055_WSI_ANG_XX.wav,Angry,0,16000,37905,2.3690625
data/Emotions\Angry\1056_DFA_ANG_XX.wav,Angry,0,16000,32566,2.035375
data/Emotions\Angry\1056_IEO_ANG_HI.wav,Angry,0,16000,42175,2.6359375
data/Emotions\Angry\1056_IEO_ANG_LO.wav,Angry,0,16000,34701,2.1688125
data/Emotions\Angry\1056_IEO_ANG_MD.wav,Angry,0,16000,54988,3.43675
data/Emotions\Angry\1056_IOM_ANG_XX.wav,Angry,0,16000,30964,1.93525
data/Emotions\Angry\1056_ITH_ANG_XX.wav,Angry,0,16000,37904,2.369
data/Emotions\Angry\1056_ITS_ANG_XX.wav,Angry,0,16000,46446,2.902875
data/Emotions\Angry\1056_IWL_ANG_XX.wav,Angry,0,16000,40574,2.535875
data/Emotions\Angry\1056_IWW_ANG_XX.wav,Angry,0,16000,33100,2.06875
data/Emotions\Angry\1056_MTI_ANG_XX.wav,Angry,0,16000,42175,2.6359375
data/Emotions\Angry\1056_TAI_ANG_XX.wav,Angry,0,16000,34701,2.1688125
data/Emotions\Angry\1056_TIE_ANG_XX.wav,Angry,0,16000,52853,3.3033125
data/Emotions\Angry\1056_TSI_ANG_XX.wav,Angry,0,16000,36409,2.2755625
data/Emotions\Angry\1056_WSI_ANG_XX.wav,Angry,0,16000,39506,2.469125
data/Emotions\Angry\1057_DFA_ANG_XX.wav,Angry,0,16000,40574,2.535875
data/Emotions\Angry\1057_IEO_ANG_HI.wav,Angry,0,16000,35769,2.2355625
data/Emotions\Angry\1057_IEO_ANG_LO.wav,Angry,0,16000,25092,1.56825
data/Emotions\Angry\1057_IEO_ANG_MD.wav,Angry,0,16000,36409,2.2755625
data/Emotions\Angry\1057_IOM_ANG_XX.wav,Angry,0,16000,37371,2.3356875
data/Emotions\Angry\1057_ITH_ANG_XX.wav,Angry,0,16000,41108,2.56925
data/Emotions\Angry\1057_ITS_ANG_XX.wav,Angry,0,16000,39506,2.469125
data/Emotions\Angry\1057_IWL_ANG_XX.wav,Angry,0,16000,52319,3.2699375
data/Emotions\Angry\1057_IWW_ANG_XX.wav,Angry,0,16000,39506,2.469125
data/Emotions\Angry\1057_MTI_ANG_XX.wav,Angry,0,16000,50717,3.1698125
data/Emotions\Angry\1057_TAI_ANG_XX.wav,Angry,0,16000,43243,2.7026875
data/Emotions\Angry\1057_TIE_ANG_XX.wav,Angry,0,16000,48048,3.003
data/Emotions\Angry\1057_TSI_ANG_XX.wav,Angry,0,16000,34167,2.1354375
data/Emotions\Angry\1057_WSI_ANG_XX.wav,Angry,0,16000,46446,2.902875
data/Emotions\Angry\1058_DFA_ANG_XX.wav,Angry,0,16000,39506,2.469125
data/Emotions\Angry\1058_IEO_ANG_HI.wav,Angry,0,16000,35235,2.2021875
data/Emotions\Angry\1058_IEO_ANG_LO.wav,Angry,0,16000,34701,2.1688125
data/Emotions\Angry\1058_IEO_ANG_MD.wav,Angry,0,16000,39506,2.469125
data/Emotions\Angry\1058_IOM_ANG_XX.wav,Angry,0,16000,38972,2.43575
data/Emotions\Angry\1058_ITH_ANG_XX.wav,Angry,0,16000,47514,2.969625
data/Emotions\Angry\1058_ITS_ANG_XX.wav,Angry,0,16000,43777,2.7360625
data/Emotions\Angry\1058_IWL_ANG_XX.wav,Angry,0,16000,49116,3.06975
data/Emotions\Angry\1058_IWW_ANG_XX.wav,Angry,0,16000,31498,1.968625
data/Emotions\Angry\1058_MTI_ANG_XX.wav,Angry,0,16000,41108,2.56925
data/Emotions\Angry\1058_TAI_ANG_XX.wav,Angry,0,16000,41642,2.602625
data/Emotions\Angry\1058_TIE_ANG_XX.wav,Angry,0,16000,43243,2.7026875
data/Emotions\Angry\1058_TSI_ANG_XX.wav,Angry,0,16000,33100,2.06875
data/Emotions\Angry\1058_WSI_ANG_XX.wav,Angry,0,16000,41642,2.602625
data/Emotions\Angry\1059_DFA_ANG_XX.wav,Angry,0,16000,30430,1.901875
data/Emotions\Angry\1059_IEO_ANG_HI.wav,Angry,0,16000,41108,2.56925
data/Emotions\Angry\1059_IEO_ANG_LO.wav,Angry,0,16000,32566,2.035375
data/Emotions\Angry\1059_IEO_ANG_MD.wav,Angry,0,16000,37371,2.3356875
data/Emotions\Angry\1059_IOM_ANG_XX.wav,Angry,0,16000,37371,2.3356875
data/Emotions\Angry\1059_ITH_ANG_XX.wav,Angry,0,16000,38438,2.402375
data/Emotions\Angry\1059_ITS_ANG_XX.wav,Angry,0,16000,36837,2.3023125
data/Emotions\Angry\1059_IWL_ANG_XX.wav,Angry,0,16000,43777,2.7360625
data/Emotions\Angry\1059_IWW_ANG_XX.wav,Angry,0,16000,34167,2.1354375
data/Emotions\Angry\1059_MTI_ANG_XX.wav,Angry,0,16000,42175,2.6359375
data/Emotions\Angry\1059_TAI_ANG_XX.wav,Angry,0,16000,45913,2.8695625
data/Emotions\Angry\1059_TIE_ANG_XX.wav,Angry,0,16000,54988,3.43675
data/Emotions\Angry\1059_TSI_ANG_XX.wav,Angry,0,16000,33100,2.06875
data/Emotions\Angry\1059_WSI_ANG_XX.wav,Angry,0,16000,38972,2.43575
data/Emotions\Angry\1060_DFA_ANG_XX.wav,Angry,0,16000,35235,2.2021875
data/Emotions\Angry\1060_IEO_ANG_HI.wav,Angry,0,16000,39506,2.469125
data/Emotions\Angry\1060_IEO_ANG_LO.wav,Angry,0,16000,29363,1.8351875
data/Emotions\Angry\1060_IEO_ANG_MD.wav,Angry,0,16000,32566,2.035375
data/Emotions\Angry\1060_IOM_ANG_XX.wav,Angry,0,16000,40574,2.535875
data/Emotions\Angry\1060_ITH_ANG_XX.wav,Angry,0,16000,42709,2.6693125
data/Emotions\Angry\1060_ITS_ANG_XX.wav,Angry,0,16000,37371,2.3356875
data/Emotions\Angry\1060_IWL_ANG_XX.wav,Angry,0,16000,40040,2.5025
data/Emotions\Angry\1060_IWW_ANG_XX.wav,Angry,0,16000,34167,2.1354375
data/Emotions\Angry\1060_MTI_ANG_XX.wav,Angry,0,16000,43243,2.7026875
data/Emotions\Angry\1060_TAI_ANG_XX.wav,Angry,0,16000,36303,2.2689375
data/Emotions\Angry\1060_TIE_ANG_XX.wav,Angry,0,16000,47514,2.969625
data/Emotions\Angry\1060_TSI_ANG_XX.wav,Angry,0,16000,35235,2.2021875
data/Emotions\Angry\1060_WSI_ANG_XX.wav,Angry,0,16000,40574,2.535875
data/Emotions\Angry\1061_DFA_ANG_XX.wav,Angry,0,16000,36303,2.2689375
data/Emotions\Angry\1061_IEO_ANG_HI.wav,Angry,0,16000,31498,1.968625
data/Emotions\Angry\1061_IEO_ANG_LO.wav,Angry,0,16000,29896,1.8685
data/Emotions\Angry\1061_IEO_ANG_MD.wav,Angry,0,16000,37904,2.369
data/Emotions\Angry\1061_IOM_ANG_XX.wav,Angry,0,16000,41108,2.56925
data/Emotions\Angry\1061_ITH_ANG_XX.wav,Angry,0,16000,48582,3.036375
data/Emotions\Angry\1061_ITS_ANG_XX.wav,Angry,0,16000,37905,2.3690625
data/Emotions\Angry\1061_IWL_ANG_XX.wav,Angry,0,16000,51785,3.2365625
data/Emotions\Angry\1061_IWW_ANG_XX.wav,Angry,0,16000,36837,2.3023125
data/Emotions\Angry\1061_MTI_ANG_XX.wav,Angry,0,16000,61929,3.8705625
data/Emotions\Angry\1061_TAI_ANG_XX.wav,Angry,0,16000,34701,2.1688125
data/Emotions\Angry\1061_TIE_ANG_XX.wav,Angry,0,16000,44845,2.8028125
data/Emotions\Angry\1061_TSI_ANG_XX.wav,Angry,0,16000,37371,2.3356875
data/Emotions\Angry\1061_WSI_ANG_XX.wav,Angry,0,16000,40040,2.5025
data/Emotions\Angry\1062_DFA_ANG_XX.wav,Angry,0,16000,27227,1.7016875
data/Emotions\Angry\1062_IEO_ANG_HI.wav,Angry,0,16000,37905,2.3690625
data/Emotions\Angry\1062_IEO_ANG_LO.wav,Angry,0,16000,33634,2.102125
data/Emotions\Angry\1062_IEO_ANG_MD.wav,Angry,0,16000,33100,2.06875
data/Emotions\Angry\1062_IOM_ANG_XX.wav,Angry,0,16000,28829,1.8018125
data/Emotions\Angry\1062_ITH_ANG_XX.wav,Angry,0,16000,44311,2.7694375
data/Emotions\Angry\1062_ITS_ANG_XX.wav,Angry,0,16000,36303,2.2689375
data/Emotions\Angry\1062_IWL_ANG_XX.wav,Angry,0,16000,39506,2.469125
data/Emotions\Angry\1062_IWW_ANG_XX.wav,Angry,0,16000,26159,1.6349375
data/Emotions\Angry\1062_MTI_ANG_XX.wav,Angry,0,16000,36523,2.2826875
data/Emotions\Angry\1062_TAI_ANG_XX.wav,Angry,0,16000,32566,2.035375
data/Emotions\Angry\1062_TIE_ANG_XX.wav,Angry,0,16000,45912,2.8695
data/Emotions\Angry\1062_TSI_ANG_XX.wav,Angry,0,16000,34701,2.1688125
data/Emotions\Angry\1062_WSI_ANG_XX.wav,Angry,0,16000,30964,1.93525
data/Emotions\Angry\1063_DFA_ANG_XX.wav,Angry,0,16000,26693,1.6683125
data/Emotions\Angry\1063_IEO_ANG_HI.wav,Angry,0,16000,35235,2.2021875
data/Emotions\Angry\1063_IEO_ANG_LO.wav,Angry,0,16000,32566,2.035375
data/Emotions\Angry\1063_IEO_ANG_MD.wav,Angry,0,16000,36303,2.2689375
data/Emotions\Angry\1063_IOM_ANG_XX.wav,Angry,0,16000,32566,2.035375
data/Emotions\Angry\1063_ITH_ANG_XX.wav,Angry,0,16000,42175,2.6359375
data/Emotions\Angry\1063_ITS_ANG_XX.wav,Angry,0,16000,27761,1.7350625
data/Emotions\Angry\1063_IWL_ANG_XX.wav,Angry,0,16000,29363,1.8351875
data/Emotions\Angry\1063_IWW_ANG_XX.wav,Angry,0,16000,29363,1.8351875
data/Emotions\Angry\1063_MTI_ANG_XX.wav,Angry,0,16000,32566,2.035375
data/Emotions\Angry\1063_TAI_ANG_XX.wav,Angry,0,16000,33100,2.06875
data/Emotions\Angry\1063_TIE_ANG_XX.wav,Angry,0,16000,42709,2.6693125
data/Emotions\Angry\1063_TSI_ANG_XX.wav,Angry,0,16000,32032,2.002
data/Emotions\Angry\1063_WSI_ANG_XX.wav,Angry,0,16000,32032,2.002
data/Emotions\Angry\1064_DFA_ANG_XX.wav,Angry,0,16000,40040,2.5025
data/Emotions\Angry\1064_IEO_ANG_HI.wav,Angry,0,16000,35769,2.2355625
data/Emotions\Angry\1064_IEO_ANG_LO.wav,Angry,0,16000,37904,2.369
data/Emotions\Angry\1064_IEO_ANG_MD.wav,Angry,0,16000,48582,3.036375
data/Emotions\Angry\1064_IOM_ANG_XX.wav,Angry,0,16000,58725,3.6703125
data/Emotions\Angry\1064_ITH_ANG_XX.wav,Angry,0,16000,51251,3.2031875
data/Emotions\Angry\1064_ITS_ANG_XX.wav,Angry,0,16000,46446,2.902875
data/Emotions\Angry\1064_IWL_ANG_XX.wav,Angry,0,16000,64598,4.037375
data/Emotions\Angry\1064_IWW_ANG_XX.wav,Angry,0,16000,41642,2.602625
data/Emotions\Angry\1064_MTI_ANG_XX.wav,Angry,0,16000,69937,4.3710625
data/Emotions\Angry\1064_TAI_ANG_XX.wav,Angry,0,16000,52853,3.3033125
data/Emotions\Angry\1064_TIE_ANG_XX.wav,Angry,0,16000,52853,3.3033125
data/Emotions\Angry\1064_TSI_ANG_XX.wav,Angry,0,16000,50183,3.1364375
data/Emotions\Angry\1064_WSI_ANG_XX.wav,Angry,0,16000,43777,2.7360625
data/Emotions\Angry\1065_DFA_ANG_XX.wav,Angry,0,16000,34167,2.1354375
data/Emotions\Angry\1065_IEO_ANG_HI.wav,Angry,0,16000,36303,2.2689375
data/Emotions\Angry\1065_IEO_ANG_LO.wav,Angry,0,16000,30430,1.901875
data/Emotions\Angry\1065_IEO_ANG_MD.wav,Angry,0,16000,29363,1.8351875
data/Emotions\Angry\1065_IOM_ANG_XX.wav,Angry,0,16000,33100,2.06875
data/Emotions\Angry\1065_ITH_ANG_XX.wav,Angry,0,16000,37371,2.3356875
data/Emotions\Angry\1065_ITS_ANG_XX.wav,Angry,0,16000,32566,2.035375
data/Emotions\Angry\1065_IWL_ANG_XX.wav,Angry,0,16000,35235,2.2021875
data/Emotions\Angry\1065_IWW_ANG_XX.wav,Angry,0,16000,33100,2.06875
data/Emotions\Angry\1065_MTI_ANG_XX.wav,Angry,0,16000,34701,2.1688125
data/Emotions\Angry\1065_TAI_ANG_XX.wav,Angry,0,16000,36837,2.3023125
data/Emotions\Angry\1065_TIE_ANG_XX.wav,Angry,0,16000,37904,2.369
data/Emotions\Angry\1065_TSI_ANG_XX.wav,Angry,0,16000,30964,1.93525
data/Emotions\Angry\1065_WSI_ANG_XX.wav,Angry,0,16000,36837,2.3023125
data/Emotions\Angry\1066_DFA_ANG_XX.wav,Angry,0,16000,29363,1.8351875
data/Emotions\Angry\1066_IEO_ANG_HI.wav,Angry,0,16000,28295,1.7684375
data/Emotions\Angry\1066_IEO_ANG_LO.wav,Angry,0,16000,25092,1.56825
data/Emotions\Angry\1066_IEO_ANG_MD.wav,Angry,0,16000,31498,1.968625
data/Emotions\Angry\1066_IOM_ANG_XX.wav,Angry,0,16000,33634,2.102125
data/Emotions\Angry\1066_ITH_ANG_XX.wav,Angry,0,16000,36837,2.3023125
data/Emotions\Angry\1066_ITS_ANG_XX.wav,Angry,0,16000,40574,2.535875
data/Emotions\Angry\1066_IWL_ANG_XX.wav,Angry,0,16000,43243,2.7026875
data/Emotions\Angry\1066_IWW_ANG_XX.wav,Angry,0,16000,38972,2.43575
data/Emotions\Angry\1066_MTI_ANG_XX.wav,Angry,0,16000,33634,2.102125
data/Emotions\Angry\1066_TAI_ANG_XX.wav,Angry,0,16000,45912,2.8695
data/Emotions\Angry\1066_TIE_ANG_XX.wav,Angry,0,16000,40040,2.5025
data/Emotions\Angry\1066_TSI_ANG_XX.wav,Angry,0,16000,33634,2.102125
data/Emotions\Angry\1066_WSI_ANG_XX.wav,Angry,0,16000,42175,2.6359375
data/Emotions\Angry\1067_DFA_ANG_XX.wav,Angry,0,16000,31498,1.968625
data/Emotions\Angry\1067_IEO_ANG_HI.wav,Angry,0,16000,66199,4.1374375
data/Emotions\Angry\1067_IEO_ANG_LO.wav,Angry,0,16000,33100,2.06875
data/Emotions\Angry\1067_IEO_ANG_MD.wav,Angry,0,16000,43243,2.7026875
data/Emotions\Angry\1067_IOM_ANG_XX.wav,Angry,0,16000,48048,3.003
data/Emotions\Angry\1067_ITH_ANG_XX.wav,Angry,0,16000,49116,3.06975
data/Emotions\Angry\1067_ITS_ANG_XX.wav,Angry,0,16000,34167,2.1354375
data/Emotions\Angry\1067_IWL_ANG_XX.wav,Angry,0,16000,76877,4.8048125
data/Emotions\Angry\1067_IWW_ANG_XX.wav,Angry,0,16000,32566,2.035375
data/Emotions\Angry\1067_MTI_ANG_XX.wav,Angry,0,16000,37904,2.369
data/Emotions\Angry\1067_TAI_ANG_XX.wav,Angry,0,16000,66199,4.1374375
data/Emotions\Angry\1067_TIE_ANG_XX.wav,Angry,0,16000,48048,3.003
data/Emotions\Angry\1067_TSI_ANG_XX.wav,Angry,0,16000,32032,2.002
data/Emotions\Angry\1067_WSI_ANG_XX.wav,Angry,0,16000,51785,3.2365625
data/Emotions\Angry\1068_DFA_ANG_XX.wav,Angry,0,16000,28295,1.7684375
data/Emotions\Angry\1068_IEO_ANG_HI.wav,Angry,0,16000,48582,3.036375
data/Emotions\Angry\1068_IEO_ANG_LO.wav,Angry,0,16000,41642,2.602625
data/Emotions\Angry\1068_IEO_ANG_MD.wav,Angry,0,16000,38972,2.43575
data/Emotions\Angry\1068_IOM_ANG_XX.wav,Angry,0,16000,33100,2.06875
data/Emotions\Angry\1068_ITH_ANG_XX.wav,Angry,0,16000,39506,2.469125
data/Emotions\Angry\1068_ITS_ANG_XX.wav,Angry,0,16000,39506,2.469125
data/Emotions\Angry\1068_IWL_ANG_XX.wav,Angry,0,16000,49650,3.103125
data/Emotions\Angry\1068_IWW_ANG_XX.wav,Angry,0,16000,30964,1.93525
data/Emotions\Angry\1068_MTI_ANG_XX.wav,Angry,0,16000,37904,2.369
data/Emotions\Angry\1068_TAI_ANG_XX.wav,Angry,0,16000,47514,2.969625
data/Emotions\Angry\1068_TIE_ANG_XX.wav,Angry,0,16000,50183,3.1364375
data/Emotions\Angry\1068_TSI_ANG_XX.wav,Angry,0,16000,36409,2.2755625
data/Emotions\Angry\1068_WSI_ANG_XX.wav,Angry,0,16000,46446,2.902875
data/Emotions\Angry\1069_DFA_ANG_XX.wav,Angry,0,16000,31498,1.968625
data/Emotions\Angry\1069_IEO_ANG_HI.wav,Angry,0,16000,29363,1.8351875
data/Emotions\Angry\1069_IEO_ANG_LO.wav,Angry,0,16000,30964,1.93525
data/Emotions\Angry\1069_IEO_ANG_MD.wav,Angry,0,16000,29363,1.8351875
data/Emotions\Angry\1069_IOM_ANG_XX.wav,Angry,0,16000,32032,2.002
data/Emotions\Angry\1069_ITH_ANG_XX.wav,Angry,0,16000,42175,2.6359375
